# observed_effect,predicted_effect,CV1_pred,CV2_pred,CV3_pred,CV4_pred
6.108276292880000513e-01,4.789914488792419434e-01,4.788321554660797119e-01,5.396457314491271973e-01,4.835753738880157471e-01,4.817857742309570312e-01
1.087986898870000108e+00,5.150319933891296387e-01,5.225138664245605469e-01,5.495052337646484375e-01,5.012196898460388184e-01,4.831169247627258301e-01
7.025094449330000490e-01,4.947355091571807861e-01,4.998974800109863281e-01,5.244581699371337891e-01,4.509667754173278809e-01,5.047143697738647461e-01
3.140565580530000345e-01,4.583355486392974854e-01,4.473341405391693115e-01,4.540965557098388672e-01,4.557388126850128174e-01,4.498283863067626953e-01
4.744856922370000452e-01,5.005587935447692871e-01,5.041667819023132324e-01,4.875240623950958252e-01,4.560602605342864990e-01,4.754597544670104980e-01
2.893795190249999760e-01,4.312230646610260010e-01,4.265251755714416504e-01,4.441722333431243896e-01,4.104885458946228027e-01,4.507903754711151123e-01
8.016175621879999547e-01,5.365091562271118164e-01,5.300772786140441895e-01,4.907882809638977051e-01,5.127483606338500977e-01,4.661282896995544434e-01
6.439100510140000067e-01,4.767462611198425293e-01,4.835468232631683350e-01,5.198673009872436523e-01,4.956128001213073730e-01,4.674453437328338623e-01
1.001961739460000000e-01,4.571011364459991455e-01,4.577227532863616943e-01,4.816833138465881348e-01,4.688454568386077881e-01,4.671944677829742432e-01
6.581798201280000260e-01,4.608861804008483887e-01,4.574418962001800537e-01,4.875096380710601807e-01,4.695238769054412842e-01,4.670005440711975098e-01
7.721081027509999473e-01,5.823638439178466797e-01,5.807362794876098633e-01,5.851274728775024414e-01,5.370770692825317383e-01,5.550066232681274414e-01
2.226624181380000012e-01,5.700048804283142090e-01,5.774993300437927246e-01,5.126014947891235352e-01,4.820343255996704102e-01,4.893184304237365723e-01
6.406683579690000130e-01,4.948207437992095947e-01,4.952866435050964355e-01,5.048374533653259277e-01,4.721114933490753174e-01,4.734213352203369141e-01
2.720531387319999883e-01,4.096647799015045166e-01,4.144104421138763428e-01,4.648147523403167725e-01,4.136308431625366211e-01,4.202970862388610840e-01
4.808969230380000237e-01,5.362012386322021484e-01,5.372235774993896484e-01,5.949133634567260742e-01,5.601314902305603027e-01,5.502638816833496094e-01
4.141888823269999631e-01,3.930367827415466309e-01,3.849575817584991455e-01,4.436469376087188721e-01,4.117719233036041260e-01,4.744518399238586426e-01
4.950505230380000121e-01,4.120249152183532715e-01,4.056486189365386963e-01,4.417962431907653809e-01,4.297609925270080566e-01,4.618707001209259033e-01
5.619748567819999874e-01,4.690167009830474854e-01,4.718814194202423096e-01,4.884069263935089111e-01,4.574980735778808594e-01,4.879514873027801514e-01
6.427396515339999228e-01,3.983821570873260498e-01,3.978872895240783691e-01,4.638479351997375488e-01,4.141285419464111328e-01,4.788513481616973877e-01
7.647253106759999142e-01,4.797208905220031738e-01,4.859844148159027100e-01,5.054497718811035156e-01,4.439018666744232178e-01,5.128826498985290527e-01
3.735902851890000043e-01,4.313882589340209961e-01,4.486570060253143311e-01,4.576126337051391602e-01,4.434010386466979980e-01,4.839372336864471436e-01
4.725808067039999893e-01,4.395372271537780762e-01,4.396281540393829346e-01,4.372891187667846680e-01,4.414479434490203857e-01,4.642785191535949707e-01
4.091237884619999821e-01,4.417259693145751953e-01,4.553312063217163086e-01,4.523833990097045898e-01,4.516431689262390137e-01,4.768788516521453857e-01
7.923804235110000205e-01,4.132462739944458008e-01,4.202189445495605469e-01,4.785646796226501465e-01,4.310556054115295410e-01,4.940354526042938232e-01
7.540934023759999771e-01,4.972823262214660645e-01,5.068612694740295410e-01,5.029120445251464844e-01,4.994537532329559326e-01,4.873916506767272949e-01
2.768823215300000307e-01,3.894130587577819824e-01,3.853548169136047363e-01,4.268177747726440430e-01,3.824762105941772461e-01,4.406378269195556641e-01
5.016553906880000246e-01,4.662062525749206543e-01,4.723320007324218750e-01,4.914109110832214355e-01,4.435192048549652100e-01,4.924747645854949951e-01
5.489648374880000681e-01,4.480809867382049561e-01,4.514254927635192871e-01,4.760952591896057129e-01,4.363844990730285645e-01,4.888046085834503174e-01
8.152363684739999394e-01,5.355541110038757324e-01,5.245670080184936523e-01,5.522511005401611328e-01,5.678870677947998047e-01,5.325119495391845703e-01
7.464481309119999075e-01,4.676082730293273926e-01,4.728311002254486084e-01,5.479846000671386719e-01,5.398918390274047852e-01,5.476598143577575684e-01
4.476674952269999452e-01,4.374115467071533203e-01,4.459711611270904541e-01,4.844070672988891602e-01,4.430198967456817627e-01,4.895151257514953613e-01
5.238468132429999757e-01,4.759401082992553711e-01,4.621593058109283447e-01,4.608386456966400146e-01,4.214490056037902832e-01,5.066241025924682617e-01
1.902483497070000043e-02,3.407558798789978027e-01,3.451898097991943359e-01,4.060643315315246582e-01,3.492013216018676758e-01,4.386653304100036621e-01
1.825500671170000033e-01,4.430194497108459473e-01,4.398098289966583252e-01,4.745806753635406494e-01,4.353346228599548340e-01,4.323788285255432129e-01
5.509504337659999473e-01,4.169992208480834961e-01,4.184204339981079102e-01,4.175827503204345703e-01,3.675375282764434814e-01,4.106053113937377930e-01
6.210493248489999951e-01,5.210367441177368164e-01,5.314665436744689941e-01,4.913671314716339111e-01,5.150471925735473633e-01,5.517159700393676758e-01
7.860001510399999836e-01,5.582368969917297363e-01,5.687807202339172363e-01,4.892649352550506592e-01,5.569401383399963379e-01,5.363192558288574219e-01
2.975702532550000279e-01,4.395057260990142822e-01,4.456822872161865234e-01,4.096304178237915039e-01,3.823601603507995605e-01,4.199887812137603760e-01
9.914286239460000649e-01,5.735588073730468750e-01,5.800889730453491211e-01,5.760378837585449219e-01,5.743460059165954590e-01,5.368660092353820801e-01
2.904207520300000067e-01,5.100751519203186035e-01,5.161349773406982422e-01,4.650569558143615723e-01,4.919355213642120361e-01,5.606233477592468262e-01
5.985205938690000282e-01,4.347314834594726562e-01,4.434500634670257568e-01,4.229944050312042236e-01,3.954601883888244629e-01,4.425324499607086182e-01
7.591942543060000714e-01,5.514263510704040527e-01,5.599616169929504395e-01,5.049644708633422852e-01,5.519939661026000977e-01,5.310515165328979492e-01
1.604012859349999987e-01,4.414024055004119873e-01,4.606257081031799316e-01,4.328605234622955322e-01,3.974950313568115234e-01,4.187590479850769043e-01
4.109477050129999864e-01,4.222403466701507568e-01,4.216198325157165527e-01,4.429916441440582275e-01,4.019977450370788574e-01,4.258123934268951416e-01
2.803029517310000052e-01,4.291880130767822266e-01,4.290824532508850098e-01,4.230738282203674316e-01,3.808334767818450928e-01,3.952758908271789551e-01
4.894063023439999549e-01,5.574597120285034180e-01,5.645062327384948730e-01,5.401215553283691406e-01,5.493271350860595703e-01,5.316178202629089355e-01
5.694550180640000070e-01,5.301331877708435059e-01,5.476236939430236816e-01,5.474601984024047852e-01,5.559187531471252441e-01,5.639584660530090332e-01
6.684996937570000242e-01,5.579870343208312988e-01,5.709966421127319336e-01,5.716822147369384766e-01,5.763376951217651367e-01,5.591893196105957031e-01
6.511992542260000016e-01,4.425076842308044434e-01,4.610652625560760498e-01,4.306759238243103027e-01,3.969750702381134033e-01,4.289360940456390381e-01
1.332715089849999812e-01,4.448035061359405518e-01,4.281969070434570312e-01,3.511798381805419922e-01,3.362137079238891602e-01,3.853266835212707520e-01
3.405587552500000115e-01,4.256032407283782959e-01,4.218893051147460938e-01,4.057417511940002441e-01,4.015006124973297119e-01,4.059949517250061035e-01
2.212603431459999881e-01,3.686217367649078369e-01,3.741079270839691162e-01,3.276584446430206299e-01,3.940410017967224121e-01,3.797948062419891357e-01
4.633127981750000401e-01,4.617200195789337158e-01,4.705225825309753418e-01,4.298119843006134033e-01,4.673679172992706299e-01,4.644797444343566895e-01
3.373515423300000315e-01,3.214870393276214600e-01,3.543560504913330078e-01,3.209362030029296875e-01,3.959652781486511230e-01,3.599964976310729980e-01
3.578448560470000039e-01,4.480769336223602295e-01,4.779598116874694824e-01,4.426052272319793701e-01,5.047158002853393555e-01,5.262659788131713867e-01
1.488485936710000068e-01,3.499043583869934082e-01,3.410533070564270020e-01,3.300726711750030518e-01,3.274399042129516602e-01,3.445331454277038574e-01
5.294298663279999734e-03,3.650428056716918945e-01,3.747940957546234131e-01,3.117116987705230713e-01,3.286293148994445801e-01,3.416862785816192627e-01
7.467552222499999059e-01,4.628029763698577881e-01,4.656950533390045166e-01,3.955443203449249268e-01,4.899012446403503418e-01,4.100964665412902832e-01
4.714455199119999690e-02,3.538108766078948975e-01,3.789055347442626953e-01,3.483742773532867432e-01,4.260135889053344727e-01,3.873232603073120117e-01
6.577122701899998924e-01,4.512573778629302979e-01,4.557693004608154297e-01,4.627728164196014404e-01,5.086306929588317871e-01,5.169819593429565430e-01
1.978677360849999955e-01,3.284292221069335938e-01,3.223058879375457764e-01,2.909579277038574219e-01,3.277001976966857910e-01,3.471913635730743408e-01
8.204864749469999996e-01,4.856375455856323242e-01,4.852437078952789307e-01,4.222764968872070312e-01,5.214771628379821777e-01,4.958151578903198242e-01
9.608012876679999925e-01,6.057965755462646484e-01,5.930089950561523438e-01,5.877951979637145996e-01,6.439349651336669922e-01,6.021448373794555664e-01
7.024275347699999728e-01,4.768236875534057617e-01,4.850636124610900879e-01,4.490186274051666260e-01,5.070670247077941895e-01,4.950026869773864746e-01
5.031182676450000057e-01,4.458652436733245850e-01,4.263720214366912842e-01,4.144739806652069092e-01,4.466514885425567627e-01,4.666786789894104004e-01
2.926538311679999782e-01,4.629175066947937012e-01,4.484564960002899170e-01,3.966099619865417480e-01,4.630990624427795410e-01,4.411359131336212158e-01
3.068292033030000088e-01,4.842104017734527588e-01,4.934701919555664062e-01,4.263871908187866211e-01,5.038433074951171875e-01,4.771701097488403320e-01
7.202821397799999970e-01,6.037151217460632324e-01,5.891582369804382324e-01,5.772640705108642578e-01,6.299321055412292480e-01,5.824337005615234375e-01
8.119371344800000445e-01,6.476206183433532715e-01,6.452968120574951172e-01,5.952656865119934082e-01,6.458410024642944336e-01,6.774498224258422852e-01
4.124975172739999696e-01,4.681526124477386475e-01,4.686539769172668457e-01,4.576964080333709717e-01,4.999492168426513672e-01,4.934562742710113525e-01
2.994928543379999919e-01,4.786141216754913330e-01,4.724179208278656006e-01,4.175526201725006104e-01,4.712907075881958008e-01,4.793242514133453369e-01
5.702549403469999723e-01,4.882882237434387207e-01,4.999860525131225586e-01,4.845105111598968506e-01,4.964626133441925049e-01,4.655613899230957031e-01
4.687160459669999502e-01,4.151752591133117676e-01,4.067886471748352051e-01,4.199425280094146729e-01,4.090518653392791748e-01,4.014932513236999512e-01
9.168075913130000476e-01,6.525282263755798340e-01,6.336833238601684570e-01,5.108372569084167480e-01,6.521706581115722656e-01,6.653893589973449707e-01
1.010639786400000073e+00,6.045320034027099609e-01,6.084637045860290527e-01,4.480273127555847168e-01,6.146497726440429688e-01,6.271766424179077148e-01
1.055200224909999873e+00,5.358620285987854004e-01,5.278259515762329102e-01,5.577913522720336914e-01,5.520637035369873047e-01,4.816262722015380859e-01
3.909297651919999561e-01,5.201371312141418457e-01,5.168805718421936035e-01,5.125073790550231934e-01,5.336377024650573730e-01,5.053660273551940918e-01
1.694849316539999706e-01,4.455476701259613037e-01,4.483633041381835938e-01,4.576319754123687744e-01,4.543591737747192383e-01,4.177447259426116943e-01
6.152000632049999806e-01,4.543551802635192871e-01,4.691952168941497803e-01,4.557949900627136230e-01,4.537078440189361572e-01,4.225727319717407227e-01
7.668454970960000838e-02,4.214079678058624268e-01,4.317110180854797363e-01,4.122309386730194092e-01,4.000724256038665771e-01,4.257836341857910156e-01
6.224348150849999817e-01,4.731571674346923828e-01,4.717702567577362061e-01,4.580132365226745605e-01,4.624601602554321289e-01,4.372018277645111084e-01
6.652780229120000000e-01,5.438302159309387207e-01,5.421906709671020508e-01,5.229461789131164551e-01,5.100618600845336914e-01,4.867508709430694580e-01
6.397996152789999780e-01,5.169453024864196777e-01,5.095410346984863281e-01,5.117713809013366699e-01,5.265556573867797852e-01,4.727616310119628906e-01
4.517441823390000444e-01,4.248511791229248047e-01,4.129820466041564941e-01,4.702916145324707031e-01,4.529811441898345947e-01,4.927909076213836670e-01
5.919822217619999938e-01,4.008390307426452637e-01,3.917702436447143555e-01,4.044152498245239258e-01,4.388498067855834961e-01,4.482758939266204834e-01
2.458637328049999848e-01,3.889753222465515137e-01,3.943361937999725342e-01,4.733265042304992676e-01,4.633624553680419922e-01,4.647956788539886475e-01
1.055973243329999978e+00,3.917559087276458740e-01,3.878529965877532959e-01,4.611204862594604492e-01,4.592291712760925293e-01,5.025949478149414062e-01
1.504520557110000101e-01,3.176628351211547852e-01,3.186480104923248291e-01,3.441195487976074219e-01,3.808863162994384766e-01,3.817612230777740479e-01
2.468093372720000234e-01,4.185339808464050293e-01,4.171137213706970215e-01,4.241032600402832031e-01,4.421955943107604980e-01,4.761886894702911377e-01
2.011430903860000063e-01,3.824672996997833252e-01,3.821863532066345215e-01,4.352830946445465088e-01,4.592845439910888672e-01,4.696387946605682373e-01
7.174479970029998821e-01,4.345441758632659912e-01,4.234712123870849609e-01,4.161281883716583252e-01,3.852418065071105957e-01,4.610853791236877441e-01
4.730334555819999953e-01,3.892543315887451172e-01,3.789597451686859131e-01,3.721863031387329102e-01,3.868248462677001953e-01,4.261228144168853760e-01
2.879778833830000037e-02,2.644066810607910156e-01,2.633977234363555908e-01,2.778340876102447510e-01,3.076113164424896240e-01,3.367591202259063721e-01
1.782043564009999914e-01,2.873989939689636230e-01,2.736578583717346191e-01,2.791469693183898926e-01,3.440520167350769043e-01,3.530208468437194824e-01
8.250601189799999791e-02,2.172378301620483398e-01,2.140715420246124268e-01,2.209076285362243652e-01,2.155413329601287842e-01,2.483364343643188477e-01
1.533801255920000106e-01,2.083022892475128174e-01,2.154366672039031982e-01,2.218180596828460693e-01,2.222741246223449707e-01,2.493241727352142334e-01
8.094627047490000615e-01,4.573762714862823486e-01,4.670977890491485596e-01,5.024900436401367188e-01,5.218819975852966309e-01,5.079976320266723633e-01
6.031706447879999627e-02,3.498792350292205811e-01,3.543907403945922852e-01,3.339604735374450684e-01,4.176102876663208008e-01,4.478525817394256592e-01
1.116060657090000019e-01,2.161115109920501709e-01,2.074923515319824219e-01,2.329245209693908691e-01,2.163784801959991455e-01,2.495864927768707275e-01
1.861806918749999984e-01,2.661976814270019531e-01,2.644194364547729492e-01,3.266903162002563477e-01,2.458508312702178955e-01,2.950544953346252441e-01
2.955560949649999741e-02,2.466597557067871094e-01,2.481214106082916260e-01,2.541329264640808105e-01,2.335250377655029297e-01,2.701650261878967285e-01
2.231200960750000239e-01,2.585889697074890137e-01,2.442447245121002197e-01,2.674576938152313232e-01,2.728850245475769043e-01,3.003504276275634766e-01
3.229887440320000080e-01,3.590145707130432129e-01,3.532292842864990234e-01,3.589777946472167969e-01,3.785583376884460449e-01,3.645736575126647949e-01
1.906756821269999791e-01,2.614071965217590332e-01,2.590597271919250488e-01,3.022169470787048340e-01,3.240339756011962891e-01,3.298113942146301270e-01
3.287223406420000105e-01,4.068790376186370850e-01,4.244355559349060059e-01,4.327380657196044922e-01,4.810573458671569824e-01,4.758404195308685303e-01
3.302866673770000205e-01,2.669067084789276123e-01,2.675049901008605957e-01,2.826851010322570801e-01,2.673573493957519531e-01,3.134753704071044922e-01
4.129513918320000254e-01,4.304898083209991455e-01,4.298753738403320312e-01,4.396660327911376953e-01,4.344360232353210449e-01,4.300396144390106201e-01
